,Store,Address,지역구,,,,,,,,,,Service
2346,GS25월곡래미안점,서울,성북구,"오패산로84,",108호(하월곡동,"225-6,",래미안월곡아파트),,,,,,
2347,GS25월곡래미안점,서울,성북구,"오패산로84,",108호(하월곡동,"225-6,",래미안월곡아파트),,,,,,CAFE25의약품택배
2348,GS25월곡사거리점,서울,성북구,"월계로52,",103호,(하월곡동,"79-107,",에스엠메디칼),,,,,의약품택배보조배터리대여
2349,GS25월곡역점,서울,성북구,"화랑로96,",1층,일부,(하월곡동,"37-60,",수복빌딩),,,,CAFE25의약품택배
2350,GS25월곡영광점,서울,성북구,"오패산로10길30,",1층,117호,(하월곡동,"59-2,",영광프라자),,,,CAFE25의약품현금 출금
2351,GS25월곡으뜸점,서울,성북구,오패산로31(월곡1동,70-150),,,,,,,,CAFE25의약품택배보조배터리대여현금 출금
2352,GS25위동GBA점,서울,마포구,"큰우물로75,",1005호(도화동,"538,",성지빌딩),,,,,,
2353,GS25위동GBF점,서울,마포구,"큰우물로75,",1005호(도화동,"538,",성지빌딩),,,,,,
2354,GS25위례더샵점,서울,송파구,"위례광장로270,",1층,"지118,",지119호,(장지동,"895,",송파와이즈더샵근린생활시설),,,CAFE25의약품택배현금 출금
2355,GS25위례비발디점,서울,송파구,"위례광장로163,",상가동,101호,(장지동,"879,",위례22단지),,,,CAFE25의약품택배
2356,GS25위례푸르지오점,서울,송파구,"위례광장로185,",상가동,103호,(장지동,"878,",위례신도시,송파푸르지오),,,CAFE25치킨25의약품택배보조배터리대여
2357,GS25유신림마음점,서울,관악구,신림로59길6,(신림동,1640-47),,,,,,,의약품
2358,GS25유어스점,서울,성동구,"왕십리로58,",114호,(성수동1가,"656-3,",FORHU),,,,,치킨25의약품택배현금 입/출금현금 출금undefined
2359,GS25율현은하점,서울,강남구,"헌릉로745길37,",B동,101호,(율현동,"101-13,",강남자동차매매장),,,,CAFE25택배보조배터리대여현금 출금undefined
2360,GS25은평갈현로점,서울,은평구,"갈현로82,",1층,105호(역촌동,"55-35,",제일프라자),,,,,의약품택배보조배터리대여현금 출금
2361,GS25은평꽃길점,서울,은평구,연서로4길17,(역촌동,34-34),,,,,,,CAFE25치킨25의약품택배
2362,GS25은평뉴타운점,서울,은평구,"진관2로77,",206동,B108호(진관동,"83,",은평뉴타운우물골),,,,,CAFE25의약품택배보조배터리대여현금 출금
2363,GS25은평두산위브점,서울,은평구,"갈현로1길15,",1층,(신사1동,18-16),,,,,,CAFE25치킨25의약품택배보조배터리대여현금 출금
2364,GS25은평등기소점,서울,은평구,"은평로182-8,",상가,102호,(응암동,"93-6,",명남더블레스아파트),,,,CAFE25치킨25의약품택배현금 출금
2365,GS25은평문화점,서울,은평구,은평로21길63,(녹번동,83-54),,,,,,,CAFE25베이커리치킨25의약품택배현금 출금
2366,GS25은평보람점,서울,은평구,"연서로21길24-1,",1층(갈현2동,486-22),,,,,,,CAFE25치킨25의약품택배보조배터리대여현금 출금
2367,GS25은평불광점,서울,은평구,"연서로274,",1층,(불광1동,353-59),,,,,,치킨25의약품택배보조배터리대여현금 출금
2368,GS25은평수지점,서울,은평구,"연서로34길33,",1층,(불광동,146-5),,,,,,CAFE25치킨25의약품택배
2369,GS25은평신사점,서울,은평구,"은평로37,",1층,5호(신사1동,4-7),,,,,,CAFE25의약품보조배터리대여현금 출금
2370,GS25은평영화점,서울,은평구,"연서로27길14,",1층,(갈현2동,"454-27,",영화빌딩),,,,,CAFE25치킨25의약품택배보조배터리대여현금 출금undefined
2371,GS25은평중앙점,서울,은평구,"갈현로5길7,",지층,(신사동,"10-26,",선우쉐르빌),,,,,CAFE25의약품
2372,GS25은평진관점,서울,은평구,"진관4로37,",101호(진관동,"14,",은평뉴타운상림마을아파트),,,,,,CAFE25치킨25의약품택배보조배터리대여
2373,GS25은평채은점,서울,은평구,"진관4로48-50,",729동,상가,101호,(진관동,"11,",은평뉴타운상림마을),,,치킨25의약품택배현금 입/출금현금 출금undefined
2374,GS25은평폭포점,서울,은평구,"연서로7,",412동,101호,(진관동,"85-29,",은평뉴타운폭포동),,,,CAFE25의약품택배현금 출금
2375,GS25은평푸른점,서울,은평구,응암로12길26-1,(응암동,751-25),,,,,,,CAFE25의약품택배
2376,GS25은평한남점,서울,은평구,갈현로155-3,(구산동,14-39),,,,,,,CAFE25의약품택배현금 출금
2377,GS25은평행복점,서울,은평구,불광로204,(불광동,170-37),,,,,,,CAFE25치킨25의약품택배현금 입/출금현금 출금
2378,GS25은평행운점,서울,은평구,"갈현로1길8,",1층,(신사동,"15-50,",경오빌딩),,,,,CAFE25치킨25의약품현금 출금
2379,GS25을지2가장교점,서울,중구,을지로9길8,(을지로2가,101-28),,,,,,,CAFE25의약품택배현금 출금TAX REFUND
2380,GS25을지로2가점,서울,중구,"을지로80,",1층,(을지로2가,163-4),,,,,,CAFE25의약품택배현금 출금
2381,GS25을지로3가점,서울,중구,수표로43-2(저동2가,76),,,,,,,,의약품택배보조배터리대여현금 출금TAX REFUND
2382,GS25을지로입구점,서울,중구,을지로1가89-1번지,을지로입구역,4호,상가,,,,,,보조배터리대여TAX REFUND
2383,GS25응암IS점,서울,은평구,"응암로34길12,",외1필지,1층,(응암1동,105-13),,,,,CAFE25의약품택배보조배터리대여현금 출금
2384,GS25응암가온점,서울,은평구,"가좌로7다길2,",1층(응암3동,696-50),,,,,,,CAFE25치킨25의약품택배보조배터리대여현금 출금undefined
2385,GS25응암공원점,서울,은평구,은평로13길11-3,(응암1동,85-2),,,,,,,의약품택배현금 출금
2386,GS25응암로점,서울,은평구,응암로181,(응암동,598-1),,,,,,,CAFE25의약품택배현금 출금
2387,GS25응암불광천점,서울,은평구,"불광천길550,",1층,101호,(응암동,"112-26,",신현대아파트),,,,치킨25의약품택배현금 출금
2388,GS25응암사랑점,서울,은평구,응암로22길16-1,(응암동,397-10),,,,,,,CAFE25의약품택배현금 출금
2389,GS25응암선덕점,서울,은평구,"응암로32길11,",1층,(응암동,"105-23,",신성빌딩),,,,,의약품택배현금 출금
2390,GS25응암송원점,서울,은평구,"은평로98,",102호(응암1동,"111-1,",송원하이본),,,,,,CAFE25의약품택배보조배터리대여현금 출금
2391,GS25응암신진점,서울,은평구,"은평로8길39,",103호,(응암1동,"117-22,",응암하이포룸),,,,,CAFE25치킨25의약품택배보조배터리대여현금 출금undefined
2392,GS25응암역점,서울,은평구,"연서로1,",109호(역촌동,"85-41,",리더스파크),,,,,,의약품보조배터리대여현금 출금
2393,GS25응암폴리스점,서울,은평구,"은평로9길9,",101호,(응암동,89-17),,,,,,치킨25의약품택배
2394,GS25응암하늘점,서울,은평구,"응암로29길15-2,",1층,(응암동,121-1),,,,,,CAFE25치킨25의약품택배
2395,GS25응암한빛점,서울,은평구,응암로13길14,(응암동,590-23),,,,,,,의약품택배
2396,GS25응암햇살점,서울,은평구,"응암로223,",1층(응암3동,578-49),,,,,,,CAFE25의약품택배보조배터리대여현금 출금
2397,GS25응암힐스4차점,서울,은평구,응암동620-1번지,백련산힐스테이트4차,상가,"b204호,b205호",,,,,,CAFE25치킨25의약품택배현금 출금
2398,GS25이대역점,서울,서대문구,신촌로189,(대현동,"45-5,",이화인비따레B205호),,,,,,CAFE25의약품택배
2399,GS25이문사랑점,서울,동대문구,이문로54길77,(이문2동,209-7),,,,,,,CAFE25의약품택배현금 출금
2400,GS25이문삼거리점,서울,동대문구,"이문로178,",1층,(이문동,255-256),,,,,,베이커리치킨25의약품택배현금 출금
2401,GS25이문센터점,서울,동대문구,"외대역동로14길10,",1층,(이문동,86-25),,,,,,치킨25의약품택배현금 출금
2402,GS25이문쌍용점,서울,동대문구,"한천로58길47,",1층,103호,(이문2동,"64,","쌍용아파트상가1층동103,104,105호)",,,,로또판매CAFE25의약품택배
2403,GS25이문햇살점,서울,동대문구,이문로13길12,(이문동,335-11),,,,,,,치킨25택배보조배터리대여현금 출금undefined
2404,GS25이수고가점,서울,서초구,"동작대로230,",1층,(방배본동,"753-5,",화련회관),,,,,CAFE25치킨25의약품택배현금 출금
2405,GS25이수역점,서울,서초구,"서초대로24,",1층(방배2동,951-1),,,,,,,CAFE25의약품택배현금 출금
2406,GS25이수중앙점,서울,동작구,"동작대로25길33,",1층,(사당동,144-1),,,,,,의약품택배현금 출금
2407,GS25이촌대림점,서울,용산구,"이촌로22길19,",1층,(이촌2동,199-50),,,,,,CAFE25베이커리치킨25의약품택배현금 출금
2408,GS25이촌제일점,서울,용산구,"이촌로274,",102호(이촌1동,"300-322,",우진상가),,,,,,CAFE25의약품
2409,GS25이태원노블점,서울,용산구,"회나무로26길12,",103호,(이태원2동,"226-3,",삼원휘트니스),,,,,CAFE25베이커리치킨25의약품택배보조배터리대여undefined
2410,GS25이태원본점,서울,용산구,우사단로10길23,(이태원1동,137-62),,,,,,,스포츠 토토CAFE25의약품현금 출금
2411,GS25이태원스카이점,서울,용산구,녹사평대로168,(이태원동,34-4),,,,,,,CAFE25의약품택배현금 출금
2412,GS25이태원점,서울,용산구,이태원로185(이태원1동,123-30),,,,,,,,의약품보조배터리대여현금 출금
2413,GS25이태원제일점,서울,용산구,"이태원로235,",1층,(한남동,738-17),,,,,,CAFE25의약품택배보조배터리대여현금 출금
2414,GS25이태원힐점,서울,용산구,"녹사평대로40길55,",1층,(이태원2동,455-52),,,,,,CAFE25치킨25의약품택배보조배터리대여현금 출금
2415,GS25이튼타워점,서울,광진구,"능동로50,",107호,(자양동,"507-6,",이튼타워리버2차),,,,,CAFE25의약품택배보조배터리대여현금 출금
2416,GS25이화여대점,서울,서대문구,"이화여대길52,",ECC,지하4층(대현동,"11-1,",이화여자대학교),,,,,CAFE25택배보조배터리대여TAX REFUND
2417,GS25이화지웰점,서울,서대문구,"이화여대5길35,",101호,(대현동,37-32),,,,,,CAFE25치킨25의약품택배현금 출금
2418,GS25인사동마루점,서울,종로구,"인사동길35-4,",1층,"103호,104호",(관훈동,"196-10,",인사동마루),,,,CAFE25택배TAX REFUND
2419,GS25인수극동점,서울,강북구,인수봉로72길39(인수동,299-4),,,,,,,,CAFE25의약품택배보조배터리대여
2420,GS25인헌마루점,서울,관악구,인헌길141,(인헌동,180-205),,,,,,,CAFE25의약품택배보조배터리대여현금 출금
2421,GS25인헌중앙점,서울,관악구,인헌길100(인헌동,180-112),,,,,,,,CAFE25베이커리치킨25의약품택배보조배터리대여현금 출금
2422,GS25일원대청점,서울,강남구,"일원로3길54,",1층,(일원동,663-7),,,,,,CAFE25베이커리치킨25의약품택배현금 출금undefined
2423,GS25일원삼성점,서울,강남구,"일원로115,",1층,118호,(일원동,"717,",삼성생명일원동빌딩),,,,CAFE25택배
2424,GS25일원센타점,서울,강남구,양재대로33길6(일원1동,680-4),,,,,,,,CAFE25치킨25의약품택배보조배터리대여현금 출금
2425,GS25일원스타점,서울,강남구,양재대로55길5,(일원동,644-11),,,,,,,CAFE25의약품보조배터리대여현금 출금
2426,GS25일원으뜸점,서울,강남구,"일원로5길6,",1층,(일원1동,682),,,,,,CAFE25치킨25의약품택배보조배터리대여현금 출금
2427,GS25자양4동점,서울,광진구,"동일로18길31,",1층,(자양동,13-9),,,,,,CAFE25치킨25의약품택배현금 출금
2428,GS25자양강변점,서울,광진구,"뚝섬로52라길3,",1층(자양2동,639-11),,,,,,,CAFE25의약품택배보조배터리대여현금 출금
2429,GS25자양공원점,서울,광진구,"자양번영로32,","102,103호",(자양2동,601),,,,,,CAFE25치킨25의약품택배보조배터리대여현금 출금
2430,GS25자양대동점,서울,광진구,뚝섬로513,(자양4동,553-203),,,,,,,CAFE25의약품보조배터리대여현금 출금
2431,GS25자양스타점,서울,광진구,자양로13길47(자양1동,631),,,,,,,,CAFE25베이커리치킨25의약품택배보조배터리대여현금 출금
2432,GS25자양에덴점,서울,광진구,"뚝섬로56길34,",1층(자양2동,650-6),,,,,,,CAFE25치킨25의약품택배보조배터리대여현금 출금undefined
2433,GS25자양우리점,서울,광진구,아차산로40길62,(자양동,807-7),,,,,,,CAFE25의약품택배
2434,GS25자양타운빌점,서울,광진구,뚝섬로52라길47,(자양동,648-32),,,,,,,CAFE25치킨25의약품택배undefined
2435,GS25자양타운점,서울,광진구,자양로11길11-1(자양1동,628),,,,,,,,CAFE25의약품택배보조배터리대여
2436,GS25자양트윈스점,서울,광진구,"아차산로328,",1층(자양1동,222-14),,,,,,,의약품택배현금 출금
2437,GS25자양한울점,서울,광진구,뚝섬로36길48-1(자양3동,497-10),,,,,,,,CAFE25치킨25의약품택배보조배터리대여현금 출금
2438,GS25잠실2점,서울,송파구,"오금로11길51,",101호(방이2동,47-11),,,,,,,스포츠 토토CAFE25의약품택배보조배터리대여현금 출금
2439,GS25잠실경기장점,서울,송파구,올림픽로25(잠실2동,10),,,,,,,,보조배터리대여
2440,GS25잠실삼전로점,서울,송파구,백제고분로20길13-11,(잠실동,340),,,,,,,CAFE25치킨25의약품택배현금 출금undefined
2441,GS25잠실엘스점,서울,송파구,"올림픽로119,","잠실동,파인애플상가1비04,05호",(잠실2동,"19-9,",잠실엘스),,,,,의약품보조배터리대여
2442,GS25잠실우성점,서울,송파구,"백제고분로18길29,",1층,"102,","103,",104호,(잠실동,328),,,의약품택배보조배터리대여
2443,GS25잠실월드점,서울,송파구,"올림픽로35가길9,",130호,(잠실6동,"11-4,",잠실푸르지오월드마크켄달스퀘어),,,,,CAFE25의약품보조배터리대여
2444,GS25잠실으뜸점,서울,송파구,삼전로13길21(잠실본동,243),,,,,,,,의약품보조배터리대여현금 출금
2445,GS25잠실잠전점,서울,송파구,올림픽로12길52(잠실본동,214-7),,,,,,,,의약품택배현금 출금
2446,GS25잠실점,서울,송파구,오금로11길29(방이2동,38-3),,,,,,,,로또판매CAFE25의약품택배보조배터리대여현금 출금TAX REFUND
2447,GS25잠실제일점,서울,송파구,올림픽로12길22(잠실본동,204-10),,,,,,,,로또판매의약품택배보조배터리대여현금 출금
2448,GS25잠실타워점,서울,송파구,"백제고분로69,",1층(잠실본동,"175,",애플타워),,,,,,CAFE25의약품택배보조배터리대여현금 출금undefined
2449,GS25잠실하늘점,서울,송파구,"백제고분로12길21,",1층(잠실본동,307),,,,,,,CAFE25의약품택배보조배터리대여현금 출금
2450,GS25잠실한강1호점,서울,송파구,"백제고분로2,","잠실동,신천나들목",주차장,우측,앞쪽,(잠실동,1-2),,,현금 출금undefined
