date.gs,reg_02.gs,마스크,스타킹,스테디셀러,일회용품,"계절성(여름,겨울)",00~19,20~39,40~59,60~99,F,M,temp_max,wind_max,temp_min,temp_avg,wa_avg,rain_sum,temp_range,rain
2018-08-02,2분위수,7,49,10158,526,14111,575,15840,7827,616,15070,9788,38.3,3,29.7,33.3,1.4,0,8.6,N
2018-08-02,3분위수,7,21,9520,329,12102,546,13174,7232,1027,13452,8527,37.8,3,28.6,33.1,1.2,0,9.2,N
2018-08-02,4분위수,28,203,22789,1103,36729,1170,40084,17708,1890,35161,25691,38.2,3.2,30.1,33.5,1.5,0,8.1,N
2018-08-03,1분위수,14,14,8311,252,12768,336,12700,7712,611,11696,9663,38.4,4.2,30.4,33.1,1.8,0,8,N
2018-08-03,2분위수,14,56,10741,625,15830,434,17075,8784,987,16445,10835,31.5,3.3,22.7,26.2,1.5,0,8.8,N
2018-08-03,3분위수,14,63,10205,294,12917,770,15346,6908,469,14361,9132,37.7,3.4,28.8,32.3,1.4,0,8.9,N
2018-08-03,4분위수,63,133,24184,1012,36260,1326,40510,17147,2676,35280,26379,37.9,3.9,29.6,32.8,1.8,0,8.3,N
2018-08-04,1분위수,21,7,7577,281,11702,329,11915,6642,702,11151,8437,28.9,4.4,21.8,25.2,2,0,6.5,N
2018-08-04,2분위수,7,21,10863,582,14497,511,16432,8459,568,15171,10799,29.1,3.6,21.3,24.7,1.5,0,7.6,N
2018-08-04,3분위수,28,49,9953,373,12562,693,14845,6795,632,14421,8544,35,3.6,27.1,30.8,1.6,0,7.9,N
2018-08-04,4분위수,42,140,24067,1168,33366,945,40073,15720,2045,34341,24442,34.7,3.7,28,31,1.8,0,6.7,N
2018-08-05,1분위수,7,7,7462,266,10282,273,11730,5368,702,10491,7582,34.3,4.7,27.5,30.2,2.2,0.8,6.8,Y
2018-08-05,2분위수,7,56,10390,456,13299,546,16243,7104,385,14491,9787,34.8,3.9,26.8,30,1.8,0.9,8,Y
2018-08-05,3분위수,28,21,10201,252,12092,667,15120,6203,667,13750,8907,34.2,3.8,26.4,29.9,1.7,0.6,7.8,Y
2018-08-05,4분위수,56,105,23927,1034,31629,840,38527,15916,1735,34099,22919,34.2,4,27.2,29.9,2,0.5,7,Y
2018-08-06,1분위수,14,49,7310,364,10769,504,11011,6864,794,10683,8490,35.3,4.4,27.4,30.4,1.7,8.8,7.9,Y
2018-08-06,2분위수,14,84,9876,483,11576,687,14653,7389,534,14589,8674,34.9,3.8,27.2,30,1.3,6.2,7.8,Y
2018-08-06,3분위수,0,56,9143,344,10209,434,13504,6180,512,12423,8207,35.1,3.6,27,29.9,1.2,5.5,8.1,Y
2018-08-06,4분위수,42,253,21398,1175,28835,1205,35931,15403,1889,31937,22491,35.3,3.2,26.7,30.3,1.4,16.4,8.5,Y
2018-08-07,1분위수,35,56,6963,224,10204,413,10613,5860,596,10105,7377,35.9,3.4,27.3,30.8,1.6,0,8.6,N
2018-08-07,2분위수,14,91,9836,548,12447,364,14428,7695,470,13979,8978,36.1,3.2,26.9,30.5,1.5,0,9.2,N
2018-08-07,3분위수,28,21,9355,378,10019,602,12521,5963,722,12141,7667,35.2,3.2,26,30.2,1.3,0,9.2,N
2018-08-07,4분위수,49,161,22748,971,27519,1169,33940,14584,1755,29787,21661,35.8,3.3,27.3,30.7,1.4,0,8.5,N
2018-08-08,1분위수,14,35,6787,294,10681,399,10882,5905,625,10441,7370,36,4.1,27.6,31.2,1.9,0,8.4,N
2018-08-08,2분위수,14,49,10419,471,12200,589,14494,7305,779,14165,9002,36,3.6,27,30.7,1.5,0,9,N
2018-08-08,3분위수,14,21,9387,266,11152,336,14095,5672,744,12441,8406,35.7,3.7,26.3,30.6,1.5,0,9.4,N
2018-08-08,4분위수,63,112,23278,1124,30841,1493,36393,15172,2360,32349,23069,35.9,4,27.3,30.9,1.7,0,8.6,N
2018-08-09,1분위수,28,21,7922,231,9080,497,10623,6444,406,10255,7715,32.8,3.8,27.4,29.3,1.4,1.3,5.3,Y
2018-08-09,2분위수,35,49,9897,527,12069,392,15161,7180,617,14755,8595,33,4,26.9,28.9,1.3,0.5,6.1,Y
2018-08-09,3분위수,49,91,9576,308,9910,553,13553,6055,532,11843,8850,32.6,3.1,26.2,28.6,1.1,9.2,6.4,Y
2018-08-09,4분위수,42,126,22954,963,25766,1454,34616,13897,1530,29689,21808,32.4,3.6,26.8,28.8,1.3,9.6,5.6,Y
2018-08-10,1분위수,42,35,7608,252,11902,364,12467,6580,428,11709,8130,36.4,4,26.3,31,1.8,0,10.1,N
2018-08-10,2분위수,21,119,10758,478,13582,729,16073,7589,567,15006,9952,36.2,3.8,25.8,30.6,1.9,0,10.5,N
2018-08-10,3분위수,7,35,10608,378,10724,567,13845,6533,821,13874,7892,36,3.6,25.1,30,1.4,0,10.8,N
2018-08-10,4분위수,56,175,26206,1063,31870,1359,38500,17952,1587,34586,24812,36.4,3.5,26.2,30.7,1.5,0,10.2,N
2018-08-11,1분위수,14,42,7655,287,11140,427,11475,6447,789,10843,8295,35.8,3.6,26.7,31,1.8,0,9.2,N
2018-08-11,2분위수,14,21,12051,540,15877,504,19228,7915,884,16961,11570,35.5,3.5,26.4,30.3,1.8,0,9.2,N
2018-08-11,3분위수,35,35,11654,357,13755,947,16962,7450,477,15457,10379,35.4,3.3,25.2,30.2,1.6,0,10.3,N
2018-08-11,4분위수,35,154,24394,1088,31986,1317,39739,15287,1391,32991,24743,35.9,3.5,26.2,30.6,1.7,2.8,9.7,Y
2018-08-12,1분위수,49,35,7437,154,9584,301,11063,5791,568,9849,7874,35.3,4,27.2,30.6,1.6,2,8,Y
2018-08-12,2분위수,14,77,10946,434,13873,420,17234,7361,687,14881,10821,35.2,3.8,26.6,30.2,1.7,0.3,8.6,Y
2018-08-12,3분위수,28,56,12222,287,12870,637,16465,7721,955,15020,10758,34.8,3.6,25.9,29.6,1.4,3.2,8.8,Y
2018-08-12,4분위수,42,126,25995,871,31766,1317,40513,15889,1594,34010,25303,35.3,3.5,26.9,30.5,1.6,0.6,8.4,Y
2018-08-13,1분위수,28,35,6459,238,9622,413,9607,5808,575,9138,7265,29.4,3.5,20.4,24.6,1.5,2.2,8.9,Y
2018-08-13,2분위수,14,56,10259,463,11246,385,13687,7495,667,14244,7990,35.3,3.5,26.2,30.2,1.5,2.2,9.1,Y
2018-08-13,3분위수,21,42,9270,378,9655,595,11879,6259,682,12128,7287,34.9,3,25.6,29.7,1.1,2.7,9.3,Y
2018-08-13,4분위수,56,217,21649,963,26854,1334,32919,13418,2271,28731,21211,35.6,3.5,26.2,30.6,1.2,2.6,9.3,Y
2018-08-14,1분위수,14,14,7916,266,11574,364,12277,6715,428,11019,8765,36.7,3.9,28,31.7,1.4,0,8.7,N
2018-08-14,2분위수,0,49,10889,442,13842,441,15606,8297,878,14982,10240,37,3.6,27.4,31.2,1.4,0,9.6,N
2018-08-14,3분위수,0,49,10887,351,12669,833,16460,6131,532,13578,10378,36.1,3.3,26.7,30.5,1.1,0,9.5,N
2018-08-14,4분위수,42,196,24516,1111,32483,1439,39313,15946,1657,34006,24349,36.9,3.5,27.8,31.6,1.3,0,9.2,N
2018-08-15,1분위수,0,14,7437,224,10772,302,11312,6686,654,10331,8623,38.1,6.3,27.2,31.5,1.8,5.8,10.9,Y
2018-08-15,2분위수,0,28,10607,505,13634,630,16486,7688,568,15080,10292,38.2,5.9,26.9,31.2,2,3.4,11.3,Y
2018-08-15,3분위수,28,21,10399,336,11753,736,14707,6848,765,14087,8969,37.7,5,26.1,30.6,1.4,4.9,11.6,Y
2018-08-15,4분위수,84,70,23909,912,29576,1227,35686,15805,2050,31750,23018,33,4.6,22.4,26.4,1.5,0.1,10.8,Y
2018-08-16,1분위수,21,84,6934,358,10133,497,10540,6072,421,9466,8064,34.6,5,24.8,29.8,2.8,0,9.8,N
2018-08-16,2분위수,28,49,9358,513,12643,602,14242,7074,673,13636,8955,34.4,5.4,24.1,29.2,3,0,10.3,N
2018-08-16,3분위수,49,42,8547,351,9442,434,11390,5856,758,11549,6889,33.8,5.3,24.1,28.8,2.6,0,9.7,N
2018-08-16,4분위수,56,126,21076,1018,29763,1324,34073,14454,2195,29961,22085,35,4.8,24.7,30,2.1,0,10.3,N
2018-08-17,1분위수,14,28,8310,224,8996,455,11178,5525,428,10028,7558,33.2,4.7,22,27,2.7,0,11.2,N
2018-08-17,2분위수,35,91,12531,589,10757,392,15475,7534,602,14380,9623,32.6,5,21.8,26.4,3,0,10.8,N
2018-08-17,3분위수,7,56,10532,357,10062,729,13683,5899,703,13295,7719,32.5,4.6,21.3,26.4,2.6,0,11.1,N
2018-08-17,4분위수,35,168,25587,1034,29876,939,37161,16536,2085,33508,23213,33.3,4.5,22.2,27.1,2.3,0,11.1,N
2018-08-18,1분위수,21,42,7678,323,9645,392,11147,5580,590,9879,7830,31.6,3.9,22,26.5,1.7,0,9.7,N
2018-08-18,2분위수,14,35,11635,470,12612,469,16802,6935,560,14379,10387,31.4,3.7,21.6,26,1.9,0,9.8,N
2018-08-18,3분위수,0,56,11854,337,12428,721,15961,7164,829,14929,9746,31.2,3.3,20.4,25.6,1.4,0,10.7,N
2018-08-18,4분위수,91,140,26786,1019,31226,1093,39258,16466,2536,34010,25343,31.5,3.7,22.3,26.4,1.9,0,9.2,N
2018-08-19,1분위수,21,42,7025,316,9105,442,10614,5054,399,9009,7500,33.2,3.2,23.6,27.9,1.3,0,9.6,N
2018-08-19,2분위수,14,42,10474,315,12512,441,15019,7085,812,13660,9697,32.9,3.1,23.1,27.4,1.4,0,9.8,N
2018-08-19,3분위수,7,28,10435,259,10870,637,14152,6313,497,12681,8918,32.9,2.9,22,27,1.1,0,10.9,N
2018-08-19,4분위수,70,91,24039,955,27764,988,35967,13921,2050,31353,21573,33.5,3.1,23.2,27.6,1.4,0,10.3,N
2018-08-20,1분위수,7,14,6868,238,7809,392,8966,5170,485,8726,6287,33,5.6,25.2,29,2.2,0,7.8,N
2018-08-20,2분위수,28,70,9586,541,10796,546,13155,6667,744,12710,8402,32.8,5.1,24.5,28.4,2.1,0,8.2,N
2018-08-20,3분위수,21,35,8777,337,10600,602,12656,5929,625,12306,7506,32.5,4.6,23.8,28.2,1.9,0,8.7,N
2018-08-20,4분위수,84,189,21727,1060,25328,1050,32595,13095,1971,28587,20124,32.8,4.7,25,28.7,2.1,0,7.9,N
2018-08-21,1분위수,7,56,7541,288,8708,448,10318,5638,350,9227,7527,30.7,6.1,23.3,26.6,2.6,5.8,7.4,Y
2018-08-21,2분위수,14,70,10361,554,10302,686,13903,6340,561,12625,8865,31.3,5.1,22.8,26.2,2.2,5.2,8.5,Y
2018-08-21,3분위수,14,35,9602,280,8915,574,12217,5831,497,12055,7064,30.6,4.9,22.4,26,1.9,5.5,8.2,Y
2018-08-21,4분위수,84,147,23827,1154,23014,1037,32723,13096,1952,28496,20312,26.5,4.8,18.2,26.4,2.1,6,8.2,Y
2018-08-22,1분위수,0,7,7979,259,9251,406,10156,6428,569,9760,7799,37.2,4.1,23.7,30.6,1.7,0,13.5,N
2018-08-22,2분위수,14,91,10079,519,11209,315,14405,6870,399,13352,8637,36.5,4,23.1,30,2,0,13.4,N
2018-08-22,3분위수,14,70,9366,463,10881,644,13103,6653,513,13324,7589,36.3,3.3,22.4,29.8,1.5,0,13.9,N
2018-08-22,4분위수,49,161,23502,893,27176,1079,33844,15228,1833,30136,21848,36.9,4,23.5,30.4,1.6,0,13.4,N
2018-08-23,1분위수,0,63,8584,350,8309,392,11078,5836,512,9545,8273,31.8,4.5,25.8,29.4,2.6,2.3,5.9,Y
2018-08-23,2분위수,21,35,11826,592,9988,511,15574,6626,644,14362,8993,31.6,4.8,25.1,28.8,2.8,2,6.5,Y
2018-08-23,3분위수,21,35,11846,365,9273,504,14561,6671,674,13499,8911,31.3,4.3,25.4,28.9,2.5,2.2,5.9,Y
2018-08-23,4분위수,49,217,28654,1013,23125,988,36825,15968,1549,30721,24609,32.1,4,25.7,29.3,2.1,3,6.4,Y
2018-08-24,1분위수,35,42,8887,238,6743,280,10285,5577,315,9033,7424,26.6,4.5,23.3,24.4,2.5,8.2,3.2,Y
2018-08-24,2분위수,35,70,11259,420,9122,455,13459,7168,539,13270,8351,26.6,4.5,22.7,23.9,2.2,7.8,3.9,Y
2018-08-24,3분위수,21,49,11075,323,7856,490,12560,5745,837,12574,7058,26.4,3.7,22.7,23.8,1.8,10.7,3.8,Y
2018-08-24,4분위수,42,105,27421,892,22721,1416,36611,13193,1269,31888,20601,27.2,3.8,23.1,24.3,2,8.4,4.1,Y
2018-08-25,1분위수,28,63,7718,280,8581,441,10221,5623,385,9583,7087,29,5,22.7,25.2,2.6,0,6.2,N
2018-08-25,2분위수,42,105,12059,442,11672,553,16304,6917,546,14519,9801,29.6,4.1,22.2,25,1.9,0,7.4,N
2018-08-25,3분위수,70,77,11193,400,11514,518,14617,7467,659,13917,9344,29,3.8,21.5,24.9,1.8,0,7.5,N
2018-08-25,4분위수,63,218,26000,1138,29490,1127,37540,16261,2023,32299,24652,29.1,3.8,22.4,25.1,2,0,6.7,N
2018-08-26,1분위수,7,28,8692,161,7782,364,11192,5353,442,10302,7049,29.1,4.2,20.3,23.3,1.5,0.9,8.8,Y
2018-08-26,2분위수,21,35,12280,477,9479,749,15084,6804,491,13774,9354,28.9,4.2,19.8,22.8,1.6,1,9.1,Y
2018-08-26,3분위수,42,56,13111,231,9513,595,15142,7175,560,13637,9835,28.7,3.2,19,22.5,1.2,1.2,9.7,Y
2018-08-26,4분위수,56,161,27492,872,24015,1316,37511,14985,1559,33090,22281,29,3.7,19.9,22.8,1.5,1.6,9.1,Y
2018-08-27,1분위수,7,63,7304,231,5269,393,8209,4279,350,7574,5657,25.1,3.2,19.9,22.7,1.2,24.6,5.1,Y
2018-08-27,2분위수,7,77,10329,428,8067,357,12733,5819,490,11351,8048,24.6,4.1,19.4,22.2,1.6,18.3,5.2,Y
2018-08-27,3분위수,14,28,9165,294,6570,511,10518,4769,652,9884,6566,24.8,3,19.3,22.1,1,25.7,5.4,Y
2018-08-27,4분위수,56,147,22715,787,18165,896,29120,11828,1396,24729,18511,25.4,3.2,19.7,22.7,1.1,21.4,5.7,Y
2018-08-28,1분위수,7,35,7896,168,5645,378,8854,5159,364,8270,6485,26.5,6.1,22.1,23.7,1.2,124.1,4.4,Y
2018-08-28,2분위수,28,105,10364,498,6022,441,12245,5489,455,11213,7417,26.4,6.8,22,23.4,1.6,91.1,4.3,Y
2018-08-28,3분위수,35,35,10538,350,5793,595,11985,4938,470,10904,7084,26.3,5.4,21.5,23.2,1.1,121.7,4.8,Y
2018-08-28,4분위수,35,126,25350,955,16584,959,31680,12169,1206,27007,19007,26.1,5.4,22.4,23.6,1.2,98.9,3.7,Y
2018-08-29,1분위수,35,84,9045,238,6124,343,10317,5118,407,9284,6901,28.3,5.2,22.7,25.2,2.6,80.8,5.6,Y
2018-08-29,2분위수,49,84,11203,449,8245,617,14283,5313,737,13175,7775,28,4.9,22.3,25,2.3,30,5.7,Y
2018-08-29,3분위수,21,28,10226,315,6629,553,12078,4497,574,10137,7565,27.8,4.6,22.2,24.8,1.9,61.8,5.6,Y
2018-08-29,4분위수,35,147,25259,828,18276,1100,31230,12763,1199,26272,20020,28.9,4.3,22.7,25.6,2.2,26.3,6.2,Y
2018-08-30,1분위수,0,56,8184,273,7415,364,9705,5691,287,9149,6898,29.2,4,23.8,25.9,1.7,22.2,5.4,Y
2018-08-30,2분위수,21,84,10564,400,9010,371,13172,6123,672,12625,7713,29.4,3.7,23.3,25.6,1.3,13.7,6.2,Y
2018-08-30,3분위수,28,56,9958,294,8497,539,11614,5871,998,12242,6780,24,3.4,17.8,20.5,1.4,15.5,5.4,Y
2018-08-30,4분위수,56,147,24414,1067,21864,1129,31035,14114,1670,27213,20735,29.3,3.4,23.9,26,1.5,7.1,5.4,Y
2018-08-31,1분위수,21,84,9100,385,9444,364,11073,7127,505,11273,7796,30.5,4.3,22.7,25.6,1.7,0.2,7.9,Y
2018-08-31,2분위수,14,63,11924,513,12721,666,14696,9369,546,14602,10675,30.6,3.3,22.2,25.3,1.4,0.2,8.4,Y
2018-08-31,3분위수,21,98,11403,386,10231,855,13740,6786,828,13873,8336,29.9,3.2,21.3,24.9,1.2,0.4,8.6,Y
2018-08-31,4분위수,35,238,25602,991,25591,1072,35418,14472,1712,30277,22397,30,3.3,22.5,25.4,1.5,0.2,7.5,Y
2018-09-01,1분위수,35,42,9044,295,10020,399,11517,6973,547,10811,8625,30.8,3.8,21.2,25.7,1.9,0,9.6,N
2018-09-01,2분위수,14,70,13390,449,12562,666,17344,7915,574,15711,10788,25.5,4.2,15.9,20.5,2,0,9.6,N
2018-09-01,3분위수,14,161,12466,420,12898,868,16382,8000,730,15864,10116,30.2,3.9,19.8,25,1.8,0,10.4,N
2018-09-01,4분위수,105,154,28895,1039,30171,1247,41211,15969,1958,34963,25422,31,3.5,21,25.8,1.7,0,10,N
2018-09-02,1분위수,14,21,6742,245,7783,364,9092,4654,709,8644,6175,30,3.6,20.5,25.2,1.8,0,9.5,N
2018-09-02,2분위수,21,49,10793,490,11582,518,14921,6689,807,13079,9856,29.6,4,20.3,24.6,2,0,9.3,N
2018-09-02,3분위수,21,28,10536,252,10127,694,14463,5198,616,12235,8736,28.8,3.2,19,24.4,1.6,0,9.9,N
2018-09-02,4분위수,112,210,23637,883,24785,1505,34339,12035,1783,28064,21598,29.9,3.5,20.6,25.1,1.8,0,9.3,N
2018-09-03,1분위수,7,56,7219,273,6088,462,9717,4322,217,7784,6934,26.6,4.9,21.1,23.6,1.2,31.3,5.4,Y
2018-09-03,2분위수,21,84,9421,471,7196,476,12979,4807,406,11477,7191,26.9,4,20.6,23,1.6,31.6,6.2,Y
2018-09-03,3분위수,14,56,9488,252,6590,779,11635,4676,568,10281,7377,26,3.8,20.5,22.8,1,32.2,5.6,Y
2018-09-03,4분위수,49,196,23264,857,15873,917,28817,11806,1312,24676,18176,27.6,4.3,20.9,23.6,1.4,34.2,6.7,Y
2018-09-04,1분위수,28,70,7202,245,6941,322,9552,4304,308,8127,6359,28.4,4.6,20.4,23.8,2,0,8,N
2018-09-04,2분위수,35,70,9869,485,9673,962,13346,5215,616,12219,7920,28.7,4.4,19.9,23.4,1.8,0,8.7,N
2018-09-04,3분위수,35,42,9098,357,8692,406,12050,4939,836,10212,8019,28.2,4.2,19,23,1.5,0,9.1,N
2018-09-04,4분위수,70,224,21959,906,20977,875,30037,12059,1172,25813,18330,28.3,5.1,20.4,23.8,2,0,7.9,N
2018-09-05,1분위수,14,56,7744,217,6452,518,9148,4530,308,8311,6193,28.6,6.1,20.7,24.5,2.5,0,8,N
2018-09-05,2분위수,49,126,9907,490,8785,714,12886,5386,378,11169,8195,28.7,4.8,20.2,24.3,2.1,0,8.6,N
2018-09-05,3분위수,28,56,9900,470,8266,602,12045,5541,532,10877,7843,28.3,5.1,18.9,23.7,2,0,9.4,N
2018-09-05,4분위수,63,266,21394,887,20975,896,29373,11828,1495,25271,18321,28.9,5,20.3,24.5,2.1,0,8.5,N
2018-09-06,1분위수,21,35,7752,210,6785,343,9973,4304,541,8846,6315,28.4,5.9,20.4,24,2.1,1.8,8,Y
2018-09-06,2분위수,42,161,10528,673,9952,679,14780,5974,371,13448,8356,28.6,4.9,20.2,23.7,1.6,2.3,8.4,Y
2018-09-06,3분위수,21,42,9079,273,8163,644,11611,5480,491,10998,7228,28.2,4.3,19,23.2,1.5,3.4,9.2,Y
2018-09-06,4분위수,161,259,24256,1074,17457,967,29681,13844,1538,25481,20549,28.7,4.5,20.5,23.8,1.9,1.3,8.2,Y
2018-09-07,1분위수,35,70,8523,301,7646,301,10268,5436,584,9610,6979,26,4.8,19.6,22.3,2.3,1.1,6.5,Y
2018-09-07,2분위수,49,126,12263,583,9586,651,15202,6215,581,13764,8885,26.5,4.2,18.6,21.8,2.1,1.2,7.9,Y
2018-09-07,3분위수,35,70,10393,365,8311,532,13013,5153,490,11411,7777,25.6,3.9,17.4,21.3,1.9,1.4,8.2,Y
2018-09-07,4분위수,105,322,25975,1048,21336,1058,32708,13659,1522,28062,20885,26.2,4.3,18.8,22,2.4,2.2,7.4,Y
2018-09-08,1분위수,42,70,7767,322,8381,567,10398,5238,379,9581,7001,27.6,4.1,16.2,22,1.6,0,11.4,N
2018-09-08,2분위수,63,154,11953,428,12124,637,16810,6518,757,14355,10367,27.1,3.9,15.7,21.4,1.6,0,11.4,N
2018-09-08,3분위수,42,168,12539,498,10912,623,15942,6984,610,14611,9548,26.9,3.6,14.4,20.5,1.3,0,12.5,N
2018-09-08,4분위수,98,316,27205,920,25526,1078,37317,14290,1387,31970,22102,27.4,3.6,15.9,21.6,1.6,0,11.5,N
2018-09-09,1분위수,42,63,8697,252,8042,406,10895,5269,526,10326,6770,28.2,4.1,16.2,22.2,1.4,0,12,N
2018-09-09,2분위수,21,147,11870,414,10777,581,15312,6769,574,13324,9912,27.8,4,15.9,21.8,1.5,0,11.9,N
2018-09-09,3분위수,56,56,12989,400,10295,763,14688,7335,1010,14483,9313,27.6,3.4,14.4,21,1.2,0,13.2,N
2018-09-09,4분위수,168,252,27426,864,25327,1030,36160,15529,1339,31449,22609,28,3.6,16,21.9,1.4,0,12,N
2018-09-10,1분위수,21,56,8040,329,5991,343,9066,4614,414,7909,6528,28.1,3.8,18.6,22.9,2,0,9.5,N
2018-09-10,2분위수,345,119,10240,666,9184,533,14280,5377,399,12654,7935,27.6,4.2,18.8,22.4,2.2,0,8.8,N
2018-09-10,3분위수,21,119,10112,386,7819,679,12378,4896,504,11069,7388,27.4,3.6,17.2,22,1.8,0,10.2,N
2018-09-10,4분위수,77,245,20534,926,17863,882,26620,10862,1281,22975,16670,27.8,3.4,18.9,22.8,1.7,0,8.9,N
2018-09-11,1분위수,7,91,7750,231,6833,603,9250,4561,498,8532,6380,25.9,3.8,17,21.5,1.9,0,8.9,N
2018-09-11,2분위수,42,105,10909,478,8021,483,12888,5645,539,11948,7607,25.3,4.2,17.1,21,2.1,0,8.2,N
2018-09-11,3분위수,42,77,10552,358,7528,819,12125,5115,498,11358,7199,25.1,3.4,15.2,20.6,1.7,0,9.9,N
2018-09-11,4분위수,224,231,23751,758,19387,1002,28617,13412,1327,24602,19756,25.9,3.4,17,21.4,1.7,0,8.9,N
2018-09-12,1분위수,49,63,6648,365,7086,413,8817,4694,287,7991,6220,27.7,3.4,17.2,22.5,1.6,0,10.6,N
2018-09-12,2분위수,42,154,10852,506,9237,623,13909,5678,581,12364,8427,27.4,3.8,17.4,22.2,1.9,0,10,N
2018-09-12,3분위수,42,98,10383,400,8571,539,13701,4742,512,11615,7879,27.4,3,16.3,21.6,1.4,0,11,N
2018-09-12,4분위수,210,308,23160,921,26858,910,30190,19067,1290,24695,26762,27.7,3.4,17.6,22.4,1.5,0,10.1,N
2018-09-13,1분위수,14,49,7373,295,6775,294,9387,4314,511,8210,6296,27.8,3.1,20.1,23.1,1.4,0,7.7,N
2018-09-13,2분위수,56,126,10730,372,9541,595,13979,5768,483,12566,8259,27.1,3.6,20,22.8,1.8,0,7.1,N
2018-09-13,3분위수,42,42,9410,294,8810,490,12523,5172,413,10380,8218,27,2.9,19,22.2,1.2,0,8.1,N
2018-09-13,4분위수,133,301,23703,984,20040,1015,30001,12884,1268,25520,19648,27.5,3,20.1,23.3,1.4,0,7.4,N
2018-09-14,1분위수,35,77,8963,273,7241,385,11571,4726,581,9482,7781,26.5,3.5,20.3,23.4,1.6,0.2,6.3,Y
2018-09-14,2분위수,112,175,11904,485,10125,763,15830,6485,651,14670,9059,26,3.8,20.1,23,2,0.3,5.9,Y
2018-09-14,3분위수,42,70,11270,252,8486,721,13630,5524,610,12456,8029,25.8,2.9,18.9,22.7,1.4,0.3,6.9,Y
2018-09-14,4분위수,161,308,25059,954,20439,1225,32661,13706,1389,28693,20288,26.3,3,20.1,23.4,1.4,0.3,6.2,Y
2018-09-15,1분위수,56,63,8517,336,7587,336,10991,5456,344,10327,6800,25.6,2.8,20.9,23,1.3,0.2,4.7,Y
2018-09-15,2분위수,7,154,12410,407,11233,889,15948,7072,638,14621,9926,25.4,3,20.3,22.6,1.3,0.2,5.1,Y
2018-09-15,3분위수,7,126,12694,441,10483,834,15592,6926,574,14505,9421,25.2,2.4,20.2,22.5,0.9,0.2,4.9,Y
2018-09-15,4분위수,112,343,28376,1033,23836,1155,37255,14708,1712,31981,22849,25.5,2.6,20.7,22.8,1.2,0.5,4.7,Y
2018-09-16,1분위수,42,42,8177,287,6045,491,9913,4859,210,8799,6674,24.6,3,21.3,22.4,1.3,1.4,3.4,Y
2018-09-16,2분위수,70,77,11268,456,7980,637,14788,5292,287,13161,7843,24.5,2.4,20.6,21.9,1,1.9,3.9,Y
2018-09-16,3분위수,35,98,11712,252,8208,834,13405,6284,435,12635,8323,24.4,2.2,20.7,21.9,0.9,1.3,3.7,Y
2018-09-16,4분위수,84,154,25833,850,18811,1183,33425,11890,1537,27200,20835,24.7,2.9,21.2,22.3,1.2,1.5,3.5,Y
2018-09-17,1분위수,7,63,6605,266,5817,673,8282,3586,238,7125,5654,28,4,18.6,22.5,1.6,0,9.4,N
2018-09-17,2분위수,63,91,9952,493,8598,644,12868,5153,532,11952,7245,28.1,3.3,18.1,22.1,1.3,0,10,N
2018-09-17,3분위수,35,84,9389,337,7475,721,11478,4701,434,10799,6535,27.8,3,17.2,21.8,1.2,0,10.6,N
2018-09-17,4분위수,84,301,21888,765,17680,777,27130,11627,1198,23758,16974,27.7,3.3,18.6,22.3,1.5,0,9.1,N
2018-09-18,1분위수,21,35,7477,245,5982,462,8655,4370,273,8001,5759,27,3.3,17.7,22.1,1.3,0,9.3,N
2018-09-18,2분위수,35,84,9800,583,8297,736,12608,5133,322,11229,7570,27,2.9,17.4,22,1.1,0,9.6,N
2018-09-18,3분위수,42,112,9563,379,7874,476,12213,4644,637,11426,6544,26.6,3.1,16.2,21.3,1,0,10.3,N
2018-09-18,4분위수,77,378,23522,926,19293,1101,29497,11742,1863,24514,19689,26.9,3.1,17.6,22.1,1.3,0,9.3,N
2018-09-19,1분위수,42,56,8557,350,6646,504,10176,5120,287,8141,7946,26.8,3,19.1,22.1,1.1,0.1,7.6,Y
2018-09-19,2분위수,49,140,10869,541,8213,574,13800,6179,574,12518,8609,26.4,2.9,18.6,21.6,1.2,0.1,7.9,Y
2018-09-19,3분위수,35,119,9298,315,7838,679,12274,4823,399,10748,7427,25.9,2.1,17.7,21.2,0.8,0.2,8.2,Y
2018-09-19,4분위수,133,329,23083,742,17837,889,30163,11890,1683,26035,18590,26.4,2.9,18.9,21.9,1.1,0.1,7.5,Y
2018-09-20,1분위수,35,91,8171,238,4264,399,8267,4120,329,6851,6264,20.5,3.6,17.6,18.9,2,5.1,3,Y
2018-09-20,2분위수,63,154,10466,527,7425,630,12727,5286,511,10839,8315,20.1,4.2,17.2,18.5,2.5,4.3,2.9,Y
2018-09-20,3분위수,42,98,10314,266,5815,588,11129,4677,604,10448,6550,20.2,4,17.1,18.6,1.9,5.2,3.1,Y
2018-09-20,4분위수,63,392,24219,815,13800,989,27605,10517,1276,22840,17547,20.5,3.3,17.7,19,1.8,5.3,2.9,Y
2018-09-21,1분위수,42,126,8678,231,6036,469,9252,5259,329,8429,6880,21.8,3.1,17.7,19.5,1.4,16.6,4.1,Y
2018-09-21,2분위수,84,105,13141,407,8079,940,13847,6671,645,12265,9838,21.4,4,17.3,19.1,1.8,16.4,4.1,Y
2018-09-21,3분위수,35,112,11456,379,7539,533,12349,6091,842,11802,8013,21.4,3.6,17.2,19,1.3,15.9,4.2,Y
